Wins,WardsPlaced,WardsDestroyed,FirstBlood,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin
0,124,3,1,5,4,6,1,0,1,0,0.42502505589391715,7.0,0.6643575787563912,225,51,1034,706,22.5,1624.3
1,18,1,1,3,7,2,0,0,0,0,0.33420707732634336,6.6,0.5804882071581724,231,50,-2595,-2856,23.1,1506.5
1,22,5,0,1,2,3,0,0,0,0,0.2797779662323646,6.8,0.5904667656275772,228,55,-334,-73,22.8,1435.9
1,13,3,1,11,4,8,2,1,1,1,0.666640968313931,7.4,0.8172521853867721,233,44,3806,2161,23.3,1937.7
0,34,3,0,2,7,2,0,0,0,0,0.26250867319404836,6.8,0.5844466435757875,220,37,-2711,-2547,22.0,1413.5
1,24,1,1,8,4,8,0,0,0,0,0.5179246010330737,6.8,0.6776348342404749,242,48,2551,1754,24.2,1744.8
0,50,12,1,6,3,9,1,1,0,0,0.40305296430498816,6.6,0.6263400956622135,213,48,66,-446,21.3,1595.8
0,16,3,0,10,5,13,1,1,0,0,0.582607354868553,7.2,0.6848095002474023,213,52,2242,727,21.3,1828.7
0,13,2,0,2,5,2,1,0,1,0,0.37036465962531795,7.0,0.6495959096157017,252,51,-893,-213,25.2,1553.4
0,33,1,0,2,5,2,0,0,0,0,0.3241847197594635,7.0,0.6271647699158832,230,56,-1208,-152,23.0,1493.5
1,13,3,0,12,4,11,0,0,0,0,0.6630945956364197,7.2,0.7660399142338775,255,50,4003,2566,25.5,1933.1
1,17,3,0,8,6,7,1,1,0,0,0.493485467581528,7.4,0.793419099455715,240,43,819,2149,24.0,1713.1
1,78,4,1,9,3,10,0,0,0,0,0.5591704571736952,7.0,0.6796965198746495,230,52,4009,1935,23.0,1798.3
0,16,2,0,5,6,5,1,1,0,0,0.4712049957597718,7.0,0.6881906646874484,221,58,-259,-1001,22.1,1684.2
0,22,2,1,9,6,13,0,0,0,0,0.5272531030760929,6.8,0.5775193798449613,212,40,1728,-738,21.2,1756.9
0,15,5,0,5,5,3,1,0,1,0,0.3971937398812736,6.8,0.5655616031667491,241,48,474,393,24.1,1588.2
0,19,2,1,9,3,8,0,0,0,0,0.487163672808573,6.8,0.5890648193963385,202,41,1863,328,20.2,1704.9
0,40,4,0,1,7,1,0,0,0,0,0.21787063449232902,6.8,0.5239155533564243,200,48,-3846,-2306,20.0,1355.6
0,13,1,0,1,3,1,0,0,0,0,0.30545062061521866,7.0,0.6798614547253835,227,47,-2373,-1592,22.7,1469.2
1,15,2,0,8,7,10,1,1,0,0,0.4833860149564414,6.6,0.5211116608939469,204,49,218,-204,20.4,1700.0
1,31,2,1,6,4,7,0,0,0,0,0.49880502659779513,7.2,0.7328055418109846,235,59,2208,1929,23.5,1720.0
0,44,2,0,5,7,2,1,1,0,0,0.3607277773494718,7.2,0.685304304799604,217,64,-1440,-373,21.7,1540.9
0,27,2,0,10,12,13,1,1,0,0,0.5052039164289569,6.4,0.5061025894771566,184,36,-845,-1743,18.4,1728.3
0,16,0,0,5,9,5,0,0,0,0,0.3659702413075322,6.4,0.4838363846280719,173,47,-2635,-2694,17.3,1547.7
1,54,4,0,6,1,8,2,1,1,0,0.465114486161437,7.0,0.7256308758040574,224,51,2817,2414,22.4,1676.3
1,13,3,0,9,5,4,2,1,1,0,0.5939403284249479,7.4,0.8382813788553521,223,70,2812,2497,22.3,1843.4
0,17,3,0,1,6,2,0,0,0,0,0.2313622696785137,6.6,0.5416460498103249,218,44,-3864,-2759,21.8,1373.1
1,14,2,0,5,6,6,1,1,0,0,0.5027368745663404,7.4,0.8152729671779647,233,76,334,955,23.3,1725.1
1,12,2,1,7,6,5,1,1,0,0,0.48731786292498647,7.0,0.722909450766947,246,44,1909,2436,24.6,1705.1
0,14,1,1,7,7,6,0,0,0,0,0.43296584688921447,7.0,0.6975919511792842,209,44,-346,-358,20.9,1634.6
1,24,3,1,14,4,14,0,0,0,0,0.79909027831316,7.6,0.9190169882896256,249,67,5802,5396,24.9,2109.5
1,14,1,1,6,4,3,1,1,0,0,0.4397502120114102,7.0,0.7045192149101104,228,47,1085,1048,22.8,1643.4
0,36,2,1,4,11,2,1,1,0,0,0.39349317708734877,6.8,0.681510803232723,197,56,-2383,-1807,19.7,1583.4
1,40,7,0,8,9,9,1,0,1,0,0.4809189730938247,7.0,0.7258782780801584,214,45,306,1895,21.4,1696.8
0,19,2,1,5,7,7,0,0,0,0,0.40235910878112724,6.8,0.5696025070097311,209,51,-1568,-1850,20.9,1594.9
1,17,3,0,5,7,3,1,1,0,0,0.4106082800092513,6.8,0.6168563417450107,234,56,-1419,-1156,23.4,1605.6
1,27,5,1,10,6,8,1,0,1,0,0.5907023359802638,6.8,0.7191159492000659,222,52,2263,1634,22.2,1839.2
1,17,4,1,6,2,9,0,0,0,0,0.4382854059054814,7.2,0.6740062675243278,230,43,1374,1225,23.0,1641.5
1,18,5,0,14,4,21,1,1,0,0,0.7106622465499962,7.4,0.8218703612073232,220,56,4301,3444,22.0,1994.8
1,13,0,1,9,4,6,0,0,0,0,0.5750520391642896,7.0,0.7498762988619495,220,54,3905,3713,22.0,1818.9
1,15,2,0,3,8,4,0,0,0,0,0.28278467350242853,6.6,0.4858980702622463,194,42,-2919,-2318,19.4,1439.8
1,22,2,1,6,0,8,1,1,0,0,0.5110631408526715,7.4,0.8654131618010886,265,59,2923,2787,26.5,1735.9
0,19,2,0,4,7,3,0,0,0,0,0.39218256109783367,6.8,0.6133102424542306,210,55,-1059,-951,21.0,1581.7
0,12,0,0,3,5,3,1,0,1,0,0.3955747436589315,7.0,0.7441035790862608,270,52,-406,-14,27.0,1586.1
1,16,1,0,7,3,7,1,1,0,0,0.4336597024130754,7.0,0.7333828137885535,238,43,1143,1251,23.8,1635.5
1,57,3,0,11,9,13,0,0,0,0,0.5861537275460643,7.0,0.7029523338281379,225,56,736,266,22.5,1833.3
0,10,0,1,2,11,3,0,0,0,0,0.2954282630483386,6.8,0.5652317334652811,196,68,-4816,-3750,19.6,1456.2
1,18,4,0,11,6,13,2,1,1,0,0.6897694857759619,7.6,0.8568365495629225,236,57,3977,3949,23.6,1967.7
1,18,5,0,11,7,14,0,0,0,0,0.621617454321178,7.0,0.6842322282698333,217,37,3026,3357,21.7,1879.3
0,22,3,0,4,12,0,1,1,0,0,0.2733790764012026,6.8,0.5215239980207819,190,51,-4262,-2426,19.0,1427.6
0,18,1,1,4,1,4,1,0,1,1,0.4685837637807416,6.8,0.6377206003628567,227,46,2476,772,22.7,1680.8
0,15,2,0,3,9,3,0,0,0,0,0.3293500886593169,6.6,0.5236681510803233,217,41,-3545,-3206,21.7,1500.2
0,16,3,0,4,9,5,1,0,1,0,0.2793924909413307,6.4,0.4600857661223817,173,49,-4324,-2979,17.3,1435.4
1,11,3,0,5,6,6,1,1,0,0,0.40058592244237146,7.2,0.755731486063005,223,63,-496,-837,22.3,1592.6
0,18,3,0,3,5,5,0,0,0,0,0.309305373525557,6.6,0.5000824674253669,241,38,-1620,-1442,24.1,1474.2
1,18,3,1,6,10,8,0,0,0,0,0.44337367974712827,6.8,0.5748804222332179,201,48,-1334,-1607,20.1,1648.1
0,39,1,1,9,8,5,0,0,0,0,0.42995913961915033,7.0,0.6236186706251031,194,32,-796,-217,19.4,1630.7
1,39,3,1,6,2,3,1,1,0,0,0.450158044869324,7.2,0.7440211116608938,238,44,1398,1804,23.8,1656.9
1,17,4,1,5,3,5,0,0,0,0,0.5082106236990208,7.0,0.739650338116444,229,63,3005,1938,22.9,1732.2
0,18,4,1,3,8,2,0,0,0,0,0.30691542672114724,6.8,0.5328220352960581,222,40,-3156,-3287,22.2,1471.1
1,21,2,0,3,5,3,2,1,1,0,0.4069848122735332,7.2,0.6937984496124031,268,55,-473,383,26.8,1600.9
0,14,4,0,5,10,4,0,0,0,0,0.3370595944799938,6.4,0.5227610094012866,196,36,-3397,-2282,19.6,1510.2
0,40,4,0,6,9,5,0,0,0,0,0.367666332588081,6.8,0.5937654626422563,222,28,-1937,-1514,22.2,1549.9
1,37,6,1,10,4,10,0,0,0,0,0.595636419705497,7.2,0.760432129308923,218,48,3765,2661,21.8,1845.6
0,13,2,1,5,2,5,1,1,0,0,0.3883278081874951,7.0,0.6032492165594591,224,52,384,-690,22.4,1576.7
1,16,1,1,11,5,12,1,1,0,0,0.6290956749672346,7.2,0.7530100610258946,223,40,2708,682,22.3,1889.0
0,15,4,1,4,8,3,0,0,0,0,0.3215634877804333,7.0,0.6265874979383143,209,42,-2427,-1462,20.9,1490.1
1,18,2,1,6,3,7,1,1,0,0,0.46681057744198606,7.4,0.7626587497938314,245,45,1901,684,24.5,1678.5
1,37,0,0,10,5,15,1,1,0,0,0.6210777889137306,7.2,0.6936335147616691,235,60,2480,1699,23.5,1878.6
0,16,2,0,1,10,2,1,0,1,0,0.3081489476524556,6.6,0.5091538842157347,219,52,-3581,-2467,21.9,1472.7
1,35,4,1,10,5,14,2,1,1,0,0.5611749286870712,7.2,0.7145802408048821,200,55,2911,1378,20.0,1800.9
0,16,3,0,1,4,2,1,0,1,0,0.2926528409528949,6.8,0.599373247567211,224,50,-1245,-1370,22.4,1452.6
0,15,2,0,8,6,8,1,1,0,0,0.4546295582453165,6.8,0.6019297377535874,212,50,166,-497,21.2,1662.7
0,14,6,0,1,6,1,0,0,0,0,0.18078791149487328,6.4,0.44449942272802245,169,56,-6309,-3115,16.9,1307.5
0,16,1,0,5,11,4,0,0,0,0,0.4143859378613831,6.8,0.6105888174171202,214,35,-2047,-2555,21.4,1610.5
0,15,2,1,3,4,6,0,0,0,0,0.31238917585382786,6.8,0.5425531914893617,213,49,-1464,-1509,21.3,1478.2
1,13,3,1,5,3,4,2,1,1,0,0.39773340528872103,7.0,0.6672439386442356,217,52,874,-302,21.7,1588.9
0,18,10,1,2,5,3,1,1,0,0,0.341376917739573,6.8,0.6011050634999174,250,43,-627,183,25.0,1515.8
0,16,3,0,3,3,4,0,0,0,0,0.33482383779199754,6.8,0.6168563417450107,227,54,-334,-292,22.7,1507.3
0,19,2,1,7,8,5,1,1,0,0,0.4930228972322873,7.2,0.7163945241629556,240,52,449,1210,24.0,1712.5
0,17,4,0,6,9,6,0,0,0,0,0.4353557936936242,6.6,0.5541810984661059,209,49,-780,-73,20.9,1637.7
0,20,4,0,4,6,4,1,0,1,0,0.3976563102305143,7.4,0.686376381329375,234,65,-205,1064,23.4,1588.8
0,16,4,0,2,3,3,0,0,0,0,0.2840181944337369,6.8,0.598548573313541,226,60,-1731,-1585,22.6,1441.4
0,34,2,0,10,9,9,1,1,0,0,0.5858453473132373,7.0,0.6776348342404749,219,53,947,-188,21.9,1832.9
0,16,3,1,6,7,10,0,0,0,0,0.42517924601033086,6.8,0.5460992907801417,215,34,-713,-1111,21.5,1624.5
1,15,1,1,3,4,2,1,1,0,0,0.4155423637344847,6.8,0.6255154214085435,223,56,1171,-1140,22.3,1612.0
0,10,1,1,5,7,8,0,0,0,0,0.3714439904402128,6.4,0.5365330694375722,191,52,-459,-307,19.1,1554.8
1,19,3,1,8,2,12,0,0,0,0,0.5166910801017656,7.2,0.6924789708065314,209,44,2673,1388,20.9,1743.2
1,18,4,1,9,7,10,1,1,0,0,0.47737260041631335,6.8,0.5980537687613393,207,36,-251,-1675,20.7,1692.2
0,29,2,1,5,2,5,0,0,0,0,0.41723845501503354,7.2,0.7191159492000659,245,49,534,634,24.5,1614.2
0,14,3,0,2,8,2,1,1,0,0,0.30067072700639896,6.6,0.6264225630875803,211,60,-4005,-2248,21.1,1463.0
1,15,2,1,2,4,1,2,1,1,0,0.33929535116799026,7.0,0.6627082302490516,239,64,-318,86,23.9,1513.1
0,12,2,1,8,5,7,1,0,1,0,0.5371212705265592,7.2,0.6938809170377701,203,59,2682,2118,20.3,1769.7
0,15,5,1,4,3,5,1,1,0,0,0.4152339835016575,7.0,0.6230413986475342,244,47,2092,1763,24.4,1611.6
1,18,1,0,10,7,9,0,0,0,0,0.5978721763934932,7.4,0.8123866072901204,228,52,2300,2148,22.8,1848.5
1,15,2,1,6,3,4,1,1,0,0,0.48184411379230585,7.0,0.7005607784924953,241,44,2642,1346,24.1,1698.0
1,14,2,1,5,4,6,0,0,0,0,0.4884742887980881,6.8,0.6099290780141843,236,46,2833,220,23.6,1706.6
0,14,3,1,8,8,9,0,0,0,0,0.4989592167142086,6.6,0.6060531090219362,214,40,-336,-1059,21.4,1720.2
0,15,2,0,1,8,2,1,1,0,0,0.3062215711972863,6.6,0.524740227610094,214,55,-5136,-3713,21.4,1470.2
1,14,2,0,13,7,11,0,0,0,0,0.6138308534422944,7.4,0.8071911594920006,238,40,1872,3579,23.8,1869.2
0,16,4,0,11,13,13,1,1,0,0,0.6028062601187264,6.8,0.5557479795480785,182,56,-1048,-450,18.2,1854.9
1,15,2,0,4,5,3,1,1,0,0,0.39542055354251804,7.2,0.6838198911429986,242,59,-88,-932,24.2,1585.9
1,15,2,0,4,9,5,0,0,0,0,0.40968313931077016,7.0,0.6702952333828137,224,56,-1427,-1008,22.4,1604.4
1,17,2,0,8,11,6,1,0,1,0,0.40174234831547306,6.8,0.5372752762658749,180,37,-2440,-1603,18.0,1594.1
0,23,2,1,5,9,4,0,0,0,0,0.38123506283247244,6.6,0.5563252515256473,229,39,-1614,-2256,22.9,1567.5
1,15,5,0,4,7,2,1,1,0,0,0.38177472823991987,6.8,0.6053109021936335,234,60,-1075,73,23.4,1568.2
1,56,2,1,7,8,7,2,1,1,0,0.3941870326112097,6.8,0.5818901533894111,190,44,-1799,-1304,19.0,1584.3
1,16,3,1,12,3,11,1,1,0,0,0.5796006475984891,7.4,0.8046346693056242,201,48,3296,3231,20.1,1824.8
1,13,4,0,4,7,3,0,0,0,0,0.3548685529257575,7.0,0.6576777173016658,201,68,-1942,57,20.1,1533.3
1,17,6,1,8,4,10,1,1,0,0,0.5216251638269988,7.2,0.6725218538677221,246,31,2013,247,24.6,1749.6
1,14,6,1,12,8,15,2,1,1,0,0.6999460334592552,7.0,0.6953653306943758,221,52,3574,1210,22.1,1980.9
1,21,5,1,13,3,9,1,1,0,0,0.6629404055200062,7.0,0.7358568365495629,246,36,6000,5033,24.6,1932.9
0,22,3,0,5,9,2,0,0,0,1,0.37545293346696484,6.2,0.4031007751937984,193,36,-3128,-2320,19.3,1560.0
1,15,4,0,4,4,1,2,1,1,0,0.42880271374604895,7.2,0.7249711364011214,274,50,1229,1059,27.4,1629.2
0,22,6,1,5,10,6,1,0,1,0,0.5355793693624239,7.0,0.6702127659574467,269,51,1285,1300,26.9,1767.7
0,38,2,0,5,10,6,0,0,0,0,0.3400663017500579,6.8,0.6215569849909285,176,48,-3274,-1385,17.6,1514.1
0,15,4,0,5,8,1,0,0,0,0,0.3212551075476061,7.0,0.5944252020451922,212,47,-1770,325,21.2,1489.7
1,46,0,1,8,3,14,1,1,0,0,0.5234754452239611,7.0,0.701962724723734,211,55,1892,890,21.1,1752.0
0,17,3,1,8,7,9,0,0,0,0,0.49602960450235145,7.0,0.7285172356919017,222,55,525,902,22.2,1716.4
0,12,5,1,5,6,8,1,1,0,0,0.40621386169146556,6.6,0.5719115949200065,234,44,-415,-498,23.4,1599.9
1,10,2,0,2,6,1,0,0,0,0,0.29388636188420325,6.8,0.6118258287976249,234,48,-1751,-1585,23.4,1454.2
1,12,2,1,14,6,10,1,0,1,1,0.7320175776732712,6.6,0.6496783770410687,194,50,4453,2458,19.4,2022.5
0,17,2,1,11,6,10,1,1,0,0,0.5761313699791845,7.0,0.6660893946890977,199,56,1393,441,19.9,1820.3
1,18,3,0,6,5,4,2,1,1,0,0.46696476755839955,7.2,0.70262246412667,253,52,534,154,25.3,1678.7
0,19,3,1,2,11,2,0,0,0,0,0.3260350011564258,6.8,0.5352135906317005,226,54,-3301,-2246,22.6,1495.9
1,17,0,0,4,7,4,2,1,1,0,0.339372446226197,6.8,0.5270493155203694,190,64,-2022,-2023,19.0,1513.2
0,14,2,0,3,6,4,0,0,0,0,0.43358260735486864,7.0,0.6391225465940954,252,46,176,-172,25.2,1635.4
0,13,3,0,2,5,2,1,0,1,0,0.3023668182869478,6.8,0.5850239155533564,205,52,-458,-559,20.5,1465.2
0,30,13,1,4,2,7,0,0,0,0,0.354714362809344,6.8,0.6137225795810654,182,61,676,-576,18.2,1533.1
1,18,6,0,6,4,5,1,1,0,0,0.4835402050728549,7.2,0.7139205014019462,218,71,2536,3339,21.8,1700.2
1,53,4,0,7,11,10,0,0,0,0,0.4300362346773573,6.8,0.5503051294738578,189,44,-1751,-2784,18.9,1630.8
1,17,2,0,7,10,9,0,0,0,0,0.4280317631639813,6.8,0.5548408378690416,198,45,-1516,-1467,19.8,1628.2
0,14,2,1,3,7,3,0,0,0,0,0.2605812967388791,6.4,0.47286821705426363,162,48,-2566,-2246,16.2,1411.0
0,85,3,1,4,8,5,0,0,0,0,0.3620383933389869,7.0,0.6077024575292759,226,47,-2023,-2678,22.6,1542.6
0,14,2,0,5,6,4,1,0,1,0,0.4049803407601572,6.8,0.615536862939139,222,51,-276,179,22.2,1598.3
1,18,4,1,7,4,5,2,1,1,0,0.4680440983732942,7.2,0.6980867557314859,211,60,1574,1834,21.1,1680.1
1,22,2,0,6,3,10,0,0,0,0,0.49425641816359567,7.2,0.7458353950189675,232,54,2378,2190,23.2,1714.1
0,16,3,1,4,9,4,0,0,0,0,0.33860149564412934,7.0,0.6264225630875803,195,48,-3223,-2518,19.5,1512.2
0,16,3,0,5,5,7,0,0,0,0,0.4739804178552155,7.0,0.7648029028533728,238,63,808,1415,23.8,1687.8
1,38,0,1,8,2,8,0,0,0,0,0.5816051191118649,7.0,0.702375061850569,238,45,3803,2825,23.8,1827.4
0,17,5,0,2,8,3,0,0,0,0,0.26566957058052576,6.8,0.5736434108527132,194,48,-3360,-1842,19.4,1417.6
1,16,4,0,6,2,9,0,0,0,0,0.5257112019119575,7.2,0.7531749958766286,243,64,2397,1405,24.3,1754.9
0,18,2,1,5,8,7,0,0,0,0,0.4100686146018041,6.6,0.5492330529440871,217,51,-883,-1828,21.7,1604.9
0,13,2,1,1,4,1,0,0,0,0,0.25341145632564943,6.4,0.4778987300016494,229,32,-2638,-2478,22.9,1401.7
1,17,4,1,14,3,16,0,0,0,0,0.725387402667489,7.8,0.9731156193303644,218,56,5035,5420,21.8,2013.9
0,18,1,1,5,8,5,0,0,0,0,0.4570966001079332,7.0,0.6332673593930397,234,60,-1003,-899,23.4,1665.9
0,15,0,1,5,8,4,0,0,0,0,0.40436358029450303,6.8,0.665264720435428,227,56,-1963,-1151,22.7,1597.5
0,34,3,0,6,7,7,0,0,0,0,0.4624161591242001,7.2,0.6750783440540985,221,66,-1071,-1471,22.1,1672.8
1,18,4,1,6,5,9,0,0,0,0,0.45971783208696315,7.0,0.7144153059541481,227,57,897,1090,22.7,1669.3
1,18,3,1,5,2,4,2,1,1,0,0.4005088273841647,6.8,0.6444829292429489,228,56,1946,1292,22.8,1592.5
0,20,0,0,8,8,5,1,0,1,0,0.465114486161437,6.8,0.6048985650667985,193,54,-219,-1440,19.3,1676.3
1,19,8,1,6,4,7,0,0,0,0,0.4719759463418395,6.8,0.706086095992083,239,44,1588,1331,23.9,1685.2
0,14,1,0,2,6,3,0,0,0,0,0.3253411456325649,7.0,0.6627082302490516,234,42,-1889,-723,23.4,1495.0
1,17,2,0,2,4,2,1,1,0,0,0.31863387556857614,6.8,0.6051459673428995,195,72,-720,432,19.5,1486.3
0,15,1,1,3,12,2,0,0,0,0,0.39495798319327735,7.0,0.6700478311067127,220,68,-2388,-1978,22.0,1585.3
0,17,3,0,3,13,1,0,0,0,0,0.20800246704186265,6.0,0.3317664522513607,167,46,-5668,-4786,16.7,1342.8
1,18,1,0,7,8,8,1,1,0,0,0.5273301981342996,7.0,0.6749958766287315,238,58,527,1493,23.8,1757.0
1,19,4,1,6,4,3,1,0,1,0,0.4495412844036698,7.0,0.648441365660564,232,53,1496,-730,23.2,1656.1
0,18,3,0,8,14,4,0,0,0,0,0.3345925526173773,6.4,0.43518060366155364,142,40,-4245,-3073,14.2,1507.0
0,17,8,1,10,5,17,1,1,0,0,0.6522241924292652,7.2,0.702375061850569,202,34,3386,2410,20.2,1919.0
0,21,5,0,3,8,1,0,0,0,0,0.2728394109937554,6.6,0.5563252515256473,200,48,-3145,-2166,20.0,1426.9
0,17,3,0,1,5,0,1,1,0,0,0.3227199136535349,6.8,0.611331024245423,239,59,-1325,-15,23.9,1491.6
1,14,4,0,5,8,7,2,1,1,0,0.42602729165060527,7.0,0.6217219198416625,231,56,-1623,-1144,23.1,1625.6
1,19,2,0,3,3,3,1,1,0,0,0.3470048569886671,7.0,0.6200725713343228,221,52,1076,759,22.1,1523.1
1,19,2,0,7,10,9,1,1,0,0,0.4116876108241462,6.6,0.5343064489526638,173,36,-1156,-667,17.3,1607.0
0,16,2,0,3,3,2,1,0,1,0,0.36126744275691924,6.8,0.6462972126010226,228,61,450,-9,22.8,1541.6
1,10,1,1,7,5,4,1,0,1,2,0.6403515534654228,7.0,0.722332178789378,246,47,4363,4467,24.6,1903.6
1,18,5,1,11,6,13,1,1,0,0,0.5769794156194589,7.2,0.7893781956127329,220,52,2262,2885,22.0,1821.4
0,20,2,1,6,9,7,0,0,0,0,0.5165368899853519,6.8,0.6572653801748308,212,63,-367,187,21.2,1743.0
1,14,6,0,6,3,7,0,0,0,0,0.45177704109166605,7.2,0.7375061850569026,228,39,1214,2080,22.8,1659.0
1,15,2,1,4,1,6,1,1,0,0,0.36836018811194193,6.8,0.5743031502556489,217,48,1728,-337,21.7,1550.8
1,27,1,1,6,5,4,0,0,0,0,0.46711895767481304,7.0,0.7361042388256639,218,72,959,917,21.8,1678.9
1,76,2,1,5,5,6,1,0,1,0,0.4292652840952894,7.0,0.668975754576942,230,60,924,323,23.0,1629.8
1,19,4,1,12,2,13,1,1,0,0,0.6622465499961453,7.4,0.8321787893781957,251,37,4544,3126,25.1,1932.0
0,13,2,0,4,11,4,2,1,1,0,0.3234908642356026,6.6,0.5304304799604157,210,45,-4847,-2983,21.0,1492.6
1,78,2,1,9,3,17,1,1,0,0,0.5216251638269988,7.4,0.6786244433448788,220,47,1849,669,22.0,1749.6
1,14,2,0,7,11,7,0,0,0,0,0.3428417238455016,6.4,0.4698169223156853,152,36,-3891,-2689,15.2,1517.7
0,11,5,1,6,9,8,0,0,0,0,0.48531339141161045,7.0,0.6547913574138214,231,40,-1314,-1942,23.1,1702.5
1,16,0,1,9,5,14,0,0,0,0,0.5761313699791845,7.2,0.6783770410687778,223,48,2718,91,22.3,1820.3
0,14,7,0,3,8,3,0,0,0,0,0.3415311078559865,7.0,0.6108362196932212,217,52,-2174,-1268,21.7,1516.0
1,15,11,1,4,1,2,1,1,0,0,0.3526327962377612,7.0,0.6671614712188686,228,48,1093,720,22.8,1530.4
1,15,5,0,11,10,8,0,0,0,0,0.5221648292344462,6.8,0.6268349002144152,192,52,-215,-438,19.2,1750.3
1,16,2,1,7,6,10,1,0,1,0,0.44237144399044015,6.4,0.47591951179284175,226,33,635,-1157,22.6,1646.8
1,17,3,0,10,10,10,0,0,0,0,0.6402744584072161,7.2,0.6698828962559787,219,38,120,1209,21.9,1903.5
1,19,4,0,10,9,11,1,1,0,0,0.5923213322026059,7.2,0.6973445489031832,219,60,194,661,21.9,1841.3
1,15,3,1,9,2,21,1,1,0,0,0.5967157505203916,7.2,0.7279399637143328,263,51,3581,1578,26.3,1847.0
0,15,2,0,6,13,9,0,0,0,0,0.4287256186878422,6.6,0.5443674748474353,191,38,-3622,-2561,19.1,1629.1
1,48,4,1,6,6,9,1,1,0,0,0.42949656926990987,6.8,0.6046511627906977,210,51,-303,312,21.0,1630.1
0,14,1,0,9,8,7,1,1,0,0,0.49749441060828004,7.0,0.6702127659574467,196,60,-1295,-305,19.6,1718.3
0,39,1,0,1,5,1,0,0,0,0,0.202837098142009,6.8,0.5542635658914729,174,48,-3006,-1880,17.4,1336.1
1,38,5,1,2,1,4,1,0,1,0,0.3143165523089969,6.8,0.5894771565231732,214,56,1090,371,21.4,1480.7
1,14,3,0,4,3,1,1,1,0,0,0.34422943489322344,7.0,0.6811809335312552,217,70,324,1794,21.7,1519.5
1,12,0,1,3,7,2,0,0,0,0,0.3128517462030683,6.6,0.5976414316345043,215,48,-2025,-2448,21.5,1478.8
0,41,4,1,7,8,8,0,0,0,0,0.4528563719065607,6.6,0.5962394854032657,203,47,-416,-907,20.3,1660.4
0,12,15,1,4,4,2,1,0,1,0,0.3801557320175778,7.2,0.722662048490846,232,51,62,1154,23.2,1566.1
0,16,4,1,5,7,3,0,0,0,0,0.4262585768252255,6.6,0.5885700148441365,221,64,-67,-1341,22.1,1625.9
1,20,3,0,11,4,13,1,1,0,0,0.6927761930460258,7.2,0.8156853043047995,234,52,5163,3968,23.4,1971.6
1,16,5,1,11,5,18,1,1,0,0,0.6076632487857528,7.2,0.7508659079663532,227,45,2728,1957,22.7,1861.2
0,15,13,0,3,9,1,1,1,0,0,0.30691542672114724,6.8,0.6750783440540985,204,52,-3559,-1400,20.4,1471.1
1,38,0,1,6,4,7,2,1,1,0,0.4745971783208697,6.8,0.6731815932706581,221,56,184,-131,22.1,1688.6
0,17,3,1,4,7,4,1,1,0,0,0.3276539973787681,6.4,0.5677882236516575,206,39,-2040,-1012,20.6,1498.0
1,16,3,1,6,1,9,1,1,0,0,0.4482306684141547,6.8,0.6146297212601023,208,56,2151,726,20.8,1654.4
0,32,2,0,10,12,9,0,0,0,0,0.41970549687765024,6.6,0.5465116279069767,149,39,-2452,-1634,14.9,1617.4
1,41,4,1,7,4,7,2,1,1,0,0.5641045408989284,7.2,0.7639782285997031,228,64,3255,2259,22.8,1804.7
1,34,2,1,9,3,6,0,0,0,0,0.5207000231285174,7.4,0.8433943592281049,230,50,1128,858,23.0,1748.4
1,25,3,1,6,5,7,1,0,1,1,0.5470665330352326,7.4,0.7693386112485568,225,67,1909,979,22.5,1782.6
1,18,2,0,10,6,9,0,0,0,0,0.6123660473363658,6.8,0.6616361537192809,223,38,3397,1493,22.3,1867.3
0,20,0,0,8,12,11,0,0,0,0,0.5250173463880966,7.0,0.599538182417945,182,54,-3563,-1320,18.2,1754.0
0,16,3,1,7,9,4,1,1,0,0,0.4685837637807416,6.8,0.5997031172686788,231,38,-361,1686,23.1,1680.8
1,17,3,0,4,3,3,1,0,1,0,0.3466964767558399,7.0,0.6881081972620814,203,60,-513,992,20.3,1522.7
1,20,7,0,11,4,12,0,0,0,0,0.6677973941870327,7.2,0.6986640277090549,239,48,4872,3076,23.9,1939.2
0,34,2,0,6,7,5,1,0,1,0,0.49834245624855444,7.2,0.6843971631205673,234,62,985,2102,23.4,1719.4
1,16,2,1,4,8,3,1,1,0,0,0.3810037776578522,7.2,0.6368959261091868,238,47,-1599,-1870,23.8,1567.2
1,11,3,0,11,4,15,1,1,0,0,0.6040397810500348,7.4,0.7804717136730991,216,58,1719,1703,21.6,1856.5
0,15,3,0,1,6,0,0,0,0,0,0.24601033073779977,6.6,0.566138875144318,207,56,-2641,-2207,20.7,1392.1
0,13,5,1,3,9,2,0,0,0,0,0.2922673656618612,6.6,0.5060201220517896,201,42,-2846,-2325,20.1,1452.1
0,15,2,0,3,10,1,0,0,0,0,0.332973556395035,6.6,0.6424212436087745,209,56,-3891,-2276,20.9,1504.9
1,19,0,0,13,4,11,1,1,0,0,0.7244622619690079,7.0,0.7815437902028698,234,48,6202,5368,23.4,2012.7
1,15,2,0,3,2,5,0,0,0,0,0.49834245624855444,7.2,0.7785749628896584,253,68,2330,2167,25.3,1719.4
