WardsPlaced,WardsDestroyed,Kills,Deaths,Assists,EliteMonsters,Dragons,Heralds,TowersDestroyed,TotalGold,AvgLevel,TotalExperience,TotalMinionsKilled,TotalJungleMinionsKilled,GoldDiff,ExperienceDiff,CSPerMin,GoldPerMin,FirstBlood_0,FirstBlood_1,Wins
15,2,5,5,8,1,1,0,0,0.3695312500000001,6.8,0.6183497119620468,185,54,-540,-269,18.5,1546.9,1,0,1
17,4,9,12,11,1,1,0,0,0.523611111111111,6.8,0.5629447644866147,204,48,-862,442,20.4,1724.4,0,1,0
15,1,2,6,1,0,0,0,0,0.21944444444444455,6.6,0.5340562521179261,201,40,-2761,-1659,20.1,1374.0,1,0,0
84,4,8,3,5,1,1,0,0,0.48107638888888893,7.2,0.6869705184683158,214,44,1249,853,21.4,1675.4,0,1,1
17,4,5,5,5,1,1,0,0,0.4390624999999999,7.0,0.6798542866824805,217,52,75,-655,21.7,1627.0,0,1,0
17,1,5,14,6,0,0,0,0,0.28446180555555567,5.8,0.2725347339884786,178,28,-5805,-4777,17.8,1448.9,1,0,0
13,5,7,5,11,1,1,0,0,0.4403645833333334,7.0,0.6764656048797019,212,52,810,305,21.2,1628.5,0,1,1
17,4,4,5,2,0,0,0,0,0.34696180555555567,6.8,0.591579125720095,227,47,-1034,-706,22.7,1520.9,1,0,1
17,8,7,3,6,1,0,1,0,0.5597222222222222,7.4,0.807184005421891,260,51,2595,2856,26.0,1766.0,1,0,0
16,1,2,1,1,1,1,0,0,0.3021701388888889,6.6,0.5816672314469672,223,48,334,73,22.3,1469.3,0,1,0
15,0,4,11,4,0,0,0,0,0.3783854166666667,7.0,0.6253812267028126,231,44,-3806,-2161,23.1,1557.1,1,0,0
13,2,7,2,7,0,0,0,0,0.48906249999999996,7.2,0.7850728566587598,230,58,2711,2547,23.0,1684.6,0,1,1
17,1,4,8,7,0,0,0,0,0.3198784722222223,6.6,0.5164351067434768,195,46,-2551,-1754,19.5,1489.7,1,0,0
37,3,3,6,3,0,0,0,0,0.40625,6.8,0.6501186038630974,254,60,-66,446,25.4,1589.2,1,0,1
36,1,5,10,3,0,0,0,0,0.4195312499999999,6.8,0.6108098949508641,225,47,-2242,-727,22.5,1604.5,0,1,1
13,4,5,2,8,0,0,0,0,0.4526909722222223,7.0,0.6542697390715012,231,44,893,213,23.1,1642.7,0,1,1
17,1,5,2,8,1,1,0,0,0.42803819444444446,7.0,0.6260589630633685,248,43,1208,152,24.8,1614.3,0,1,1
17,1,4,12,5,1,1,0,0,0.3572916666666668,6.8,0.5384615384615384,215,50,-4003,-2566,21.5,1532.8,0,1,0
13,5,6,8,9,0,0,0,0,0.44270833333333326,7.0,0.6019146052185701,206,52,-819,-2149,20.6,1631.2,0,1,0
18,0,3,9,1,1,0,1,0,0.2397569444444445,6.6,0.5032192477126397,183,49,-4009,-1935,18.3,1397.4,1,0,0
16,4,6,5,6,0,0,0,0,0.5111979166666667,7.4,0.7606743476787531,247,64,259,1001,24.7,1710.1,0,1,1
11,2,6,9,7,0,0,0,0,0.4018229166666667,7.0,0.6247034903422569,180,56,-1728,738,18.0,1584.1,1,0,1
15,2,5,5,6,1,1,0,0,0.3642361111111112,6.4,0.5166045408336158,207,36,-474,-393,20.7,1540.8,0,1,1
17,2,3,9,5,0,0,0,0,0.34496527777777786,6.8,0.5462555066079297,204,58,-1863,-328,20.4,1518.6,1,0,1
17,5,7,1,7,1,1,0,0,0.5373263888888888,7.2,0.7024737377160285,253,52,3846,2306,25.3,1740.2,0,1,1
17,1,3,1,5,1,1,0,0,0.5080729166666667,7.2,0.8021856997627924,250,76,2373,1592,25.0,1706.5,0,1,1
14,5,7,8,5,0,0,0,0,0.4835069444444444,6.8,0.5215181294476449,209,55,-218,204,20.9,1678.2,0,1,0
20,1,4,6,5,0,0,0,0,0.328125,6.6,0.558285327007794,215,40,-2208,-1929,21.5,1499.2,1,0,0
17,4,7,5,9,0,0,0,0,0.4893229166666666,7.2,0.7045069467976958,241,52,1440,373,24.1,1684.9,0,1,1
14,5,12,10,7,0,0,0,0,0.6003472222222221,6.8,0.6364791596069129,208,68,845,1743,20.8,1812.8,0,1,1
12,3,9,5,12,1,1,0,0,0.5989583333333333,7.0,0.6941714672992206,241,43,2635,2694,24.1,1811.2,0,1,1
37,3,1,6,1,0,0,0,0,0.2373263888888888,6.4,0.5098271772280584,207,56,-2817,-2414,20.7,1394.6,0,1,0
16,2,5,9,3,0,0,0,0,0.3828125,7.2,0.6185191460521858,226,55,-2812,-2497,22.6,1562.2,0,1,0
24,4,6,1,10,1,1,0,0,0.5540798611111111,7.2,0.7590647238224332,263,48,3864,2759,26.3,1759.5,0,1,1
16,2,6,5,5,0,0,0,0,0.4952256944444444,7.0,0.7255167739749239,230,60,-334,-955,23.0,1691.7,0,1,0
16,0,6,7,8,0,0,0,0,0.34114583333333326,6.4,0.5051677397492377,196,40,-1909,-2436,19.6,1514.2,1,0,0
33,1,7,7,7,0,0,0,0,0.4756944444444444,7.2,0.7158590308370044,182,67,346,358,18.2,1669.2,1,0,1
13,5,4,14,5,1,1,0,0,0.35425347222222214,6.2,0.4558624195188071,186,44,-5802,-5396,18.6,1529.3,1,0,0
12,2,4,6,2,0,0,0,0,0.35911458333333335,6.6,0.6038630972551678,220,48,-1085,-1048,22.0,1534.9,1,0,0
16,1,11,4,7,0,0,0,0,0.6080729166666667,7.4,0.8220942053541173,182,59,2383,1807,18.2,1821.7,1,0,1
25,4,9,8,10,0,0,0,0,0.4730902777777779,6.6,0.5540494747543206,208,33,-306,-1895,20.8,1666.2,0,1,0
19,5,7,5,8,1,1,0,0,0.5473090277777779,7.2,0.7107760081328364,215,71,1568,1850,21.5,1751.7,1,0,1
39,2,7,5,13,1,0,1,0,0.5436631944444446,7.0,0.7005252456794308,227,52,1419,1156,22.7,1747.5,0,1,0
18,1,6,10,5,1,1,0,0,0.4268229166666666,6.4,0.5692138258217553,213,60,-2263,-1634,21.3,1612.9,1,0,0
17,4,2,6,2,1,1,0,0,0.3323784722222223,6.8,0.5575228736021688,217,51,-1374,-1225,21.7,1504.1,1,0,0
66,2,4,14,4,0,0,0,0,0.38498263888888884,6.6,0.5214334124025753,205,60,-4301,-3444,20.5,1564.7,0,1,0
15,3,4,9,3,0,0,0,0,0.2666666666666666,6.2,0.4246865469332429,181,52,-3905,-3713,18.1,1428.4,1,0,0
16,2,8,3,9,1,1,0,0,0.5299479166666667,7.0,0.6644357844798373,207,51,2919,2318,20.7,1731.7,0,1,0
15,7,0,6,0,0,0,0,0,0.2798611111111111,6.8,0.6218231108098949,242,48,-2923,-2787,24.2,1443.6,1,0,0
15,4,7,4,9,2,1,1,0,0.4916666666666667,7.0,0.6795154185022027,214,49,1059,951,21.4,1687.6,0,1,1
14,1,5,3,7,1,1,0,0,0.43880208333333326,7.0,0.7344967807522874,235,56,406,14,23.5,1626.7,0,1,1
11,0,3,7,2,0,0,0,0,0.3472222222222223,7.0,0.6163165028803795,216,59,-1143,-1251,21.6,1521.2,0,1,0
15,2,9,11,9,1,1,0,0,0.5542534722222223,7.2,0.6685022026431718,205,44,-736,-266,20.5,1759.7,0,1,0
12,1,11,2,12,1,1,0,0,0.7088541666666668,7.4,0.8672483903761438,259,48,4816,3750,25.9,1937.8,1,0,1
36,5,6,11,12,0,0,0,0,0.3895833333333334,6.4,0.5145713317519486,208,32,-3977,-3949,20.8,1570.0,0,1,0
20,2,7,11,8,1,1,0,0,0.3953993055555556,6.4,0.38741104710267715,174,37,-3026,-3357,17.4,1576.7,0,1,0
16,2,12,4,14,0,0,0,0,0.6359375,7.2,0.7101829888173502,224,40,4262,2426,22.4,1853.8,0,1,1
15,2,1,4,0,1,1,0,0,0.27083333333333326,6.8,0.5586241951880718,248,53,-2476,-772,24.8,1433.2,1,0,1
39,2,9,3,10,2,1,1,0,0.63671875,7.4,0.7784649271433414,224,55,3545,3206,22.4,1854.7,0,1,1
30,3,9,4,13,1,1,0,0,0.6480902777777777,7.0,0.6939173161640123,213,55,4324,2979,21.3,1867.8,0,1,1
9,2,6,5,5,0,0,0,0,0.4522569444444444,7.4,0.8161640121992545,218,46,496,837,21.8,1642.2,0,1,0
17,2,5,3,6,1,1,0,0,0.44704861111111116,7.0,0.6047949847509319,226,62,1620,1442,22.6,1636.2,0,1,1
14,4,10,6,12,1,1,0,0,0.5731770833333334,7.2,0.6956116570654015,198,44,1334,1607,19.8,1781.5,1,0,0
18,6,8,9,10,0,0,0,0,0.5113715277777777,6.8,0.6279227380548967,215,44,796,217,21.5,1710.3,1,0,1
17,18,2,6,3,0,0,0,0,0.3436631944444444,6.6,0.5803964757709251,233,60,-1398,-1804,23.3,1517.1,1,0,0
18,2,3,5,4,0,0,0,0,0.26953125,6.4,0.5645543883429346,197,32,-3005,-1938,19.7,1431.7,1,0,0
18,4,8,3,6,0,0,0,0,0.5776909722222223,7.2,0.794730599796679,238,54,3156,3287,23.8,1786.7,1,0,1
16,6,5,3,7,0,0,0,0,0.4574652777777779,6.8,0.6491867163673332,246,46,473,-383,24.6,1648.2,0,1,0
22,2,10,5,12,1,0,1,0,0.6325520833333333,7.0,0.6992544900033887,225,49,3397,2282,22.5,1849.9,0,1,1
13,5,9,6,12,1,1,0,0,0.5402777777777779,7.0,0.7071331751948492,204,59,1937,1514,20.4,1743.6,0,1,1
15,2,4,10,3,0,0,0,0,0.30199652777777786,6.8,0.5246526601152152,193,47,-3765,-2661,19.3,1469.1,1,0,0
16,3,2,5,3,1,0,1,0,0.36206597222222214,7.0,0.6470687902405964,250,48,-384,690,25.0,1538.3,1,0,1
16,4,5,11,4,0,0,0,0,0.43142361111111116,7.2,0.6846831582514402,230,47,-2708,-682,23.0,1618.2,1,0,0
16,0,8,4,7,0,0,0,0,0.5309027777777777,7.2,0.7364452727888852,224,52,2427,1462,22.4,1732.8,1,0,1
48,1,3,6,2,0,0,0,0,0.3187500000000001,7.0,0.694425618434429,211,68,-1901,-684,21.1,1488.4,1,0,0
15,1,5,10,8,1,0,1,0,0.44218749999999996,6.8,0.5375296509657744,221,40,-2480,-1699,22.1,1630.6,0,1,0
14,6,10,1,15,1,1,0,0,0.6159722222222221,7.0,0.7009488309047781,248,31,3581,2467,24.8,1830.8,0,1,1
15,3,5,10,5,0,0,0,0,0.3373263888888889,6.8,0.5862419518807184,212,52,-2911,-1378,21.2,1509.8,1,0,0
16,4,4,1,4,1,1,0,0,0.39574652777777786,7.0,0.7006946797695698,241,53,1245,1370,24.1,1577.1,0,1,1
14,0,6,8,6,1,0,1,0,0.4556423611111111,7.0,0.6293629278210776,209,53,-166,497,20.9,1646.1,0,1,1
19,1,6,1,5,0,0,0,1,0.7093750000000001,7.2,0.6894273127753304,270,48,6309,3115,27.0,1938.4,0,1,1
141,1,11,5,5,1,1,0,0,0.6024305555555556,7.6,0.8126058963063368,208,52,2047,2555,20.8,1815.2,0,1,1
19,1,4,3,4,1,1,0,0,0.4369791666666667,7.0,0.6541003049813624,238,56,1464,1509,23.8,1624.6,1,0,1
39,2,3,5,4,0,0,0,0,0.3301215277777778,7.2,0.67993900372755,215,52,-874,302,21.5,1501.5,1,0,0
45,8,5,2,9,0,0,0,0,0.3969618055555555,6.8,0.5709081667231447,243,24,627,-183,24.3,1578.5,1,0,1
12,3,3,3,3,0,0,0,0,0.3641493055555556,6.8,0.6273297187394103,251,46,334,292,25.1,1540.7,0,1,1
16,3,8,7,13,0,0,0,0,0.47430555555555554,7.0,0.6023381904439175,177,48,-449,-1210,17.7,1667.6,1,0,1
24,2,9,6,14,0,0,0,0,0.5160590277777779,6.6,0.5443917316164012,200,32,780,73,20.0,1715.7,0,1,1
18,2,6,4,7,0,0,0,0,0.4236979166666668,7.0,0.5838698746187733,217,32,205,-1064,21.7,1609.3,0,1,1
16,0,3,2,3,0,0,0,0,0.4282118055555555,7.0,0.7180616740088107,268,56,1731,1585,26.8,1614.5,0,1,1
47,3,9,10,11,0,0,0,0,0.5355902777777779,7.2,0.6809556082683837,194,48,-947,188,19.4,1738.2,0,1,1
18,3,7,6,5,1,1,0,0,0.49878472222222214,6.8,0.6240257539817012,207,47,713,1111,20.7,1695.8,1,0,1
13,2,4,3,3,0,0,0,0,0.324392361111111,7.2,0.7080650626906134,207,46,-1171,1140,20.7,1494.9,1,0,0
16,2,7,5,9,1,1,0,0,0.41623263888888884,6.8,0.5460860725177906,196,40,459,307,19.6,1600.7,1,0,1
11,2,2,8,4,1,1,0,0,0.30789930555555567,6.6,0.5626906133514064,216,64,-2673,-1388,21.6,1475.9,1,0,0
15,3,7,9,3,0,0,0,0,0.5174479166666668,7.2,0.725177905794646,221,48,251,1675,22.1,1717.3,1,0,0
15,4,2,5,2,2,1,1,0,0.38159722222222214,6.8,0.6539308708912234,277,58,-534,-634,27.7,1560.8,1,0,1
14,5,8,2,7,0,0,0,0,0.644357638888889,7.4,0.8028634361233481,271,47,4005,2248,27.1,1863.5,0,1,1
17,3,4,2,5,0,0,0,0,0.36779513888888893,6.8,0.6424093527617757,216,44,318,-86,21.6,1544.9,1,0,0
15,0,5,8,5,1,1,0,0,0.3301215277777778,6.6,0.5022873602168757,165,50,-2682,-2118,16.5,1501.5,1,0,1
13,2,3,4,2,0,0,0,0,0.2440972222222222,6.4,0.4595899695018638,191,48,-2092,-1763,19.1,1402.4,1,0,1
16,3,7,10,6,0,0,0,0,0.4316840277777778,7.2,0.6214842426296171,187,43,-2300,-2148,18.7,1618.5,0,1,0
16,3,3,6,5,0,0,0,0,0.2713541666666668,6.6,0.5745509996611319,188,54,-2642,-1346,18.8,1433.8,1,0,0
12,0,4,5,2,1,1,0,0,0.2622395833333333,7.0,0.5768383598780075,172,67,-2833,-220,17.2,1423.3,1,0,0
14,0,8,8,9,1,1,0,0,0.5491319444444445,7.0,0.6812097594035921,214,71,336,1059,21.4,1753.8,1,0,1
14,3,8,1,7,0,0,0,1,0.7487847222222221,7.6,0.8225177905794646,289,46,5136,3713,28.9,1983.8,0,1,1
13,2,7,13,11,0,0,0,0,0.4868055555555555,6.6,0.49491697729583206,215,36,-1872,-3579,21.5,1682.0,0,1,0
15,4,13,11,17,1,0,1,1,0.7278645833333333,6.8,0.5779396814639105,201,40,1048,450,20.1,1959.7,0,1,1
41,2,5,4,10,0,0,0,0,0.4110243055555556,7.2,0.750338868180278,222,61,88,932,22.2,1594.7,0,1,0
18,2,9,4,6,0,0,0,0,0.5433159722222223,7.2,0.7428837682141648,243,28,1427,1008,24.3,1747.1,0,1,0
14,5,11,8,15,0,0,0,0,0.6223090277777779,6.8,0.6566418163334463,219,40,2440,1603,21.9,1838.1,0,1,0
14,3,9,5,12,1,1,0,0,0.527517361111111,7.2,0.7315316841748559,215,56,1614,2256,21.5,1728.9,1,0,1
19,2,7,4,6,0,0,0,0,0.4813368055555556,6.8,0.5845476109793292,213,51,1075,-73,21.3,1675.7,0,1,0
17,3,8,7,15,0,0,0,0,0.5581597222222223,6.8,0.6771433412402575,196,48,1799,1304,19.6,1764.2,1,0,0
12,0,3,12,3,0,0,0,0,0.3246527777777777,6.4,0.5217722805828534,201,47,-3296,-3231,20.1,1495.2,1,0,0
18,3,7,4,5,1,1,0,0,0.5263020833333334,6.8,0.6396984073195527,236,48,1942,-57,23.6,1727.5,0,1,0
16,4,4,8,3,0,0,0,0,0.3707465277777777,7.0,0.638851236868858,229,60,-2013,-247,22.9,1548.3,1,0,0
22,2,8,12,11,0,0,0,0,0.4360243055555555,6.8,0.580735343951203,166,45,-3574,-1210,16.6,1623.5,1,0,0
36,3,3,13,5,1,0,1,0,0.18376736111111103,6.0,0.2984581497797357,142,56,-6000,-5033,14.2,1332.9,1,0,0
15,6,9,5,9,1,0,1,1,0.6524305555555556,6.8,0.5795493053202304,232,46,3128,2320,23.2,1872.8,0,1,1
18,2,4,4,2,0,0,0,0,0.33428819444444446,7.0,0.6239410369366317,220,50,-1229,-1059,22.0,1506.3,0,1,0
18,5,10,5,9,1,1,0,0,0.4496527777777779,6.6,0.5472721111487632,173,44,-1285,-1300,17.3,1639.2,1,0,1
12,15,10,5,8,1,1,0,0,0.6252604166666667,7.2,0.7247543205692987,238,36,3274,1385,23.8,1841.5,0,1,1
16,2,8,5,9,1,1,0,0,0.4735243055555556,6.8,0.5520162656726534,191,46,1770,-325,19.1,1666.7,0,1,1
11,2,3,8,4,0,0,0,0,0.3833333333333333,6.8,0.6146221619789901,250,52,-1892,-890,25.0,1562.8,1,0,0
17,0,7,8,7,0,0,0,0,0.4710937500000001,6.8,0.6408844459505253,215,55,-525,-902,21.5,1663.9,1,0,1
16,1,6,5,8,0,0,0,0,0.4515625000000001,7.0,0.5986106404608608,226,48,415,498,22.6,1641.4,1,0,1
15,1,6,2,4,1,1,0,0,0.4410590277777777,7.0,0.731701118264995,229,56,1751,1585,22.9,1629.3,0,1,0
17,2,6,14,6,1,1,0,0,0.39583333333333326,6.6,0.4280752287360218,189,40,-4453,-2458,18.9,1577.2,1,0,0
29,4,6,11,2,0,0,0,0,0.4859374999999999,6.8,0.6158082006099627,224,52,-1393,-441,22.4,1681.0,1,0,1
17,3,5,6,10,0,0,0,0,0.4375868055555556,7.2,0.6776516435106744,197,75,-534,-154,19.7,1625.3,0,1,0
16,2,11,2,18,1,1,0,0,0.6118055555555555,7.4,0.7089969501863777,203,53,3301,2246,20.3,1826.0,1,0,1
14,2,7,4,7,0,0,0,0,0.515798611111111,7.2,0.681718061674009,242,44,2022,2023,24.2,1715.4,0,1,0
51,3,6,3,7,1,1,0,0,0.4310763888888889,6.8,0.6400372754998306,202,55,-176,172,20.2,1617.8,0,1,1
14,0,5,2,3,1,1,0,0,0.3383680555555555,6.8,0.6172483903761438,210,52,458,559,21.0,1511.0,0,1,1
64,4,2,4,1,1,1,0,0,0.2988715277777778,7.2,0.6481701118264996,216,54,-676,576,21.6,1465.5,1,0,1
14,3,4,6,0,1,0,1,0,0.28246527777777786,6.4,0.41943409013893607,210,35,-2536,-3339,21.0,1446.6,0,1,0
40,1,11,7,9,1,0,1,0,0.5943576388888889,7.4,0.770077939681464,200,58,1751,2784,20.0,1805.9,0,1,0
16,4,10,7,10,2,1,1,0,0.5717013888888889,6.8,0.6631650288037955,201,47,1516,1467,20.1,1779.8,0,1,0
15,2,7,3,3,0,0,0,0,0.47430555555555554,6.8,0.6449508641138598,228,47,2566,2246,22.8,1667.6,1,0,1
16,2,8,4,4,1,1,0,0,0.5414062500000001,7.4,0.82006099627245,251,60,2023,2678,25.1,1744.9,1,0,1
16,3,6,5,8,0,0,0,0,0.43810763888888893,6.8,0.5860725177905796,189,48,276,-179,18.9,1625.9,0,1,1
12,1,4,7,3,0,0,0,0,0.3485243055555556,6.8,0.5306675703151474,200,43,-1574,-1834,20.0,1522.7,1,0,0
15,2,3,6,1,1,1,0,0,0.3082465277777777,6.8,0.5495594713656388,206,56,-2378,-2190,20.6,1476.3,0,1,0
12,2,9,4,10,2,1,1,0,0.6191840277777778,7.4,0.8257370382921044,235,68,3223,2518,23.5,1834.5,1,0,1
38,5,5,5,8,1,1,0,0,0.421701388888889,7.0,0.6347001016604542,214,56,-808,-1415,21.4,1607.0,0,1,1
15,0,2,8,6,0,0,0,0,0.28289930555555554,6.4,0.4511182649949169,201,51,-3803,-2825,20.1,1447.1,1,0,0
19,3,8,2,7,1,1,0,0,0.5489583333333334,7.2,0.7142494069806845,228,56,3360,1842,22.8,1753.6,0,1,1
21,3,2,6,1,1,0,1,0,0.34201388888888884,6.8,0.6236021687563539,248,44,-2397,-1405,24.8,1515.2,0,1,0
14,7,8,5,9,0,0,0,0,0.4965277777777779,7.0,0.6879871230091495,187,43,883,1828,18.7,1693.2,1,0,1
39,3,4,1,5,2,1,1,0,0.472482638888889,6.8,0.6697729583192139,231,56,2638,2478,23.1,1665.5,1,0,1
16,1,3,14,5,0,0,0,0,0.3378472222222222,6.6,0.509403592002711,223,40,-5035,-5420,22.3,1510.4,1,0,0
15,1,8,5,7,2,1,1,0,0.5598958333333333,7.0,0.6956116570654015,217,59,1003,899,21.7,1766.2,1,0,1
15,1,8,5,10,1,1,0,0,0.5838541666666668,7.2,0.7498305659098611,225,52,1963,1151,22.5,1793.8,1,0,1
14,4,7,6,8,1,1,0,0,0.5717881944444445,7.4,0.7870213486953576,248,55,1071,1471,24.8,1779.9,0,1,1
16,4,5,6,7,0,0,0,0,0.3979166666666667,7.0,0.6104710267705863,237,36,-897,-1090,23.7,1579.6,1,0,0
20,0,2,5,2,0,0,0,0,0.2401909722222222,6.8,0.5215181294476449,213,46,-1946,-1292,21.3,1397.9,1,0,0
15,2,8,8,6,1,1,0,0,0.5008680555555556,7.2,0.7123009149440868,183,58,219,1440,18.3,1698.2,0,1,1
16,3,4,6,7,0,0,0,0,0.351736111111111,6.8,0.5814977973568282,213,54,-1588,-1331,21.3,1526.4,1,0,0
14,1,6,2,6,1,1,0,0,0.488454861111111,7.0,0.7109454422229754,229,49,1889,723,22.9,1683.9,0,1,1
15,1,4,2,4,0,0,0,0,0.3794270833333333,6.8,0.5539647577092511,223,36,720,-432,22.3,1558.3,0,1,0
18,1,12,3,8,2,1,1,0,0.61015625,7.6,0.8248051507963402,205,56,2388,1978,20.5,1824.1,1,0,1
17,5,13,3,10,1,1,0,0,0.684375,7.0,0.7151812944764487,218,44,5668,4786,21.8,1909.6,0,1,1
16,2,8,7,11,0,0,0,0,0.5061631944444445,6.8,0.535835310064385,176,48,-527,-1493,17.6,1704.3,0,1,0
55,6,4,6,4,1,1,0,0,0.3344618055555555,7.0,0.6968824127414436,191,55,-1496,730,19.1,1506.5,1,0,0
20,0,14,8,12,2,1,1,0,0.7033854166666667,7.0,0.6762961707895628,193,48,4245,3073,19.3,1931.5,0,1,1
18,3,5,10,8,1,0,1,0,0.398611111111111,6.4,0.48627583869874613,224,48,-3386,-2410,22.4,1580.4,1,0,1
19,5,8,3,10,1,1,0,0,0.5383680555555557,7.2,0.723907150118604,235,53,3145,2166,23.5,1741.4,0,1,1
18,4,5,1,8,0,0,0,0,0.4365451388888888,6.8,0.5981870552355134,251,33,1325,15,25.1,1624.1,0,1,1
14,0,8,5,9,0,0,0,0,0.5787326388888889,7.0,0.7045069467976958,243,48,1623,1144,24.3,1787.9,0,1,0
20,6,3,3,0,0,0,0,0,0.2554687499999999,6.8,0.5415960691291087,223,37,-1076,-759,22.3,1415.5,0,1,0
16,4,10,7,6,0,0,0,0,0.5220486111111111,6.6,0.5742968485259236,211,42,1156,667,21.1,1722.6,0,1,0
12,2,3,3,5,0,0,0,0,0.32586805555555554,6.8,0.633598780074551,220,53,-450,9,22.0,1496.6,0,1,1
11,1,5,7,4,0,0,0,0,0.3004340277777777,5.8,0.3325144018976619,164,28,-4363,-4467,16.4,1467.3,1,0,0
18,4,6,11,6,0,0,0,0,0.41145833333333326,6.6,0.5354117248390377,228,34,-2262,-2885,22.8,1595.2,1,0,0
15,3,9,6,9,0,0,0,0,0.5716145833333333,7.2,0.6282616062351746,205,60,367,-187,20.5,1779.7,1,0,1
16,1,3,6,2,1,1,0,0,0.36145833333333344,6.8,0.550321924771264,224,66,-1214,-2080,22.4,1537.6,0,1,0
17,3,1,4,0,0,0,0,0,0.22291666666666665,6.8,0.5874279905116909,223,47,-1728,337,22.3,1378.0,1,0,0
17,3,5,6,5,1,1,0,0,0.4008680555555555,7.0,0.6474076584208742,213,52,-959,-917,21.3,1583.0,1,0,0
14,4,5,5,5,1,1,0,0,0.3612847222222222,6.8,0.6287699085055914,209,50,-924,-323,20.9,1537.4,1,0,0
17,4,2,12,2,0,0,0,0,0.30937499999999996,6.8,0.5589630633683497,206,52,-4544,-3126,20.6,1477.6,1,0,0
32,2,11,4,12,0,0,0,1,0.7431423611111112,7.4,0.7665198237885463,218,49,4847,2983,21.8,1977.3,0,1,1
17,1,3,9,2,1,0,1,0,0.38498263888888884,6.8,0.6093697051846833,224,57,-1849,-669,22.4,1564.7,1,0,0
41,0,11,7,9,0,0,0,0,0.6819444444444445,7.2,0.6793459844120638,218,43,3891,2689,21.8,1906.8,0,1,0
17,2,9,6,9,1,1,0,0,0.6186631944444445,7.4,0.8060826838359879,232,57,1314,1942,23.2,1833.9,1,0,1
45,2,5,9,5,0,0,0,0,0.370920138888889,6.8,0.6580820060996272,216,48,-2718,-91,21.6,1548.5,1,0,0
13,3,8,3,12,2,1,1,0,0.531423611111111,7.2,0.7038292104371401,227,64,2174,1268,22.7,1733.4,0,1,1
46,1,1,4,1,0,0,0,0,0.2603298611111111,6.8,0.5932734666214844,215,56,-1093,-720,21.5,1421.1,1,0,0
52,4,10,11,13,0,0,0,0,0.5647569444444445,7.0,0.6499491697729584,210,42,215,438,21.0,1771.8,0,1,0
51,3,6,7,6,1,1,0,0,0.40112847222222214,6.8,0.5558285327007794,228,54,-635,1157,22.8,1583.3,1,0,0
13,1,10,10,10,1,0,1,1,0.6686631944444446,6.6,0.5546424940698068,208,31,-120,-1209,20.8,1891.5,0,1,0
13,2,9,10,12,0,0,0,0,0.6082465277777778,6.8,0.6292782107760081,230,36,-194,-661,23.0,1821.9,0,1,0
17,1,2,9,1,0,0,0,0,0.31918402777777777,6.8,0.5830227041680786,238,52,-3581,-1578,23.8,1488.9,1,0,0
146,2,13,6,12,0,0,0,0,0.7552951388888889,7.0,0.7450864113859709,223,39,3622,2561,22.3,1991.3,0,1,1
19,6,6,6,11,1,0,1,0,0.46805555555555567,6.8,0.5636225008471706,210,59,303,-312,21.0,1660.4,1,0,0
18,1,8,9,10,0,0,0,0,0.6307291666666668,7.0,0.6832429684852593,247,56,1295,305,24.7,1847.8,0,1,1
15,0,5,1,4,2,1,1,0,0.44748263888888884,7.0,0.6975601491019993,219,48,3006,1880,21.9,1636.7,0,1,1
16,2,1,2,1,1,1,0,0,0.21744791666666674,6.6,0.5430362588952898,197,52,-1090,-371,19.7,1371.7,1,0,0
16,1,3,4,2,0,0,0,0,0.31762152777777786,6.4,0.5166892578786851,228,35,-324,-1794,22.8,1487.1,0,1,0
17,3,7,3,6,1,1,0,0,0.4861979166666668,7.2,0.7902405964079974,233,65,2025,2448,23.3,1681.3,1,0,0
17,6,8,7,11,1,1,0,0,0.5041666666666667,7.0,0.6582514401897662,201,55,416,907,20.1,1702.0,1,0,1
40,1,4,4,5,1,1,0,0,0.3808159722222222,6.8,0.6135208403930871,202,66,-62,-1154,20.2,1559.9,1,0,1
36,6,7,5,12,1,1,0,0,0.4439236111111111,7.2,0.6871399525584548,200,44,67,1341,20.0,1632.6,1,0,1
15,0,4,11,4,0,0,0,0,0.2900173611111112,6.4,0.47068790240596414,182,51,-5163,-3968,18.2,1455.3,0,1,0
14,1,5,11,6,0,0,0,0,0.40555555555555567,7.0,0.5744662826160624,225,48,-2728,-1957,22.5,1588.4,1,0,0
42,3,9,3,7,0,0,0,0,0.6126736111111111,7.2,0.7810064384954253,256,43,3559,1400,25.6,1827.0,0,1,1
16,4,4,6,5,0,0,0,0,0.4765625,7.0,0.6715520162656726,237,64,-184,131,23.7,1670.2,1,0,0
13,5,7,4,6,0,0,0,0,0.5041666666666667,7.0,0.6379193493730938,224,53,2040,1012,22.4,1702.0,1,0,1
55,3,1,6,3,0,0,0,0,0.27612847222222214,6.6,0.5388004066418163,222,51,-2151,-726,22.2,1439.3,1,0,0
14,0,12,10,8,0,0,0,0,0.643576388888889,7.0,0.6687563537783802,210,35,2452,1634,21.0,1862.6,0,1,1
18,5,4,7,3,0,0,0,0,0.31076388888888884,6.8,0.5623517451711285,197,52,-3255,-2259,19.7,1479.2,1,0,0
15,3,3,9,2,1,1,0,0,0.44652777777777786,7.4,0.7626228397153508,226,80,-1128,-858,22.6,1635.6,1,0,0
